track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
07Yr4PU7SAT5NCSjZppwhP,Joan Sebastian,Carrete familiar,Tatuajes,0,211255,False,0.8,0.464,7,-7.432,1,0.0324,0.739,1.33e-06,0.131,0.87,100.718,4,r-n-b
0mDGPYN5mD8189OTUNlMQT,Banda Cuisillos,Lo Mejor De,No Se Lo Digas A Ella,56,219573,False,0.49,0.625,2,-6.898,1,0.0423,0.503,4.45e-06,0.106,0.552,78.723,4,r-n-b
75JjsyGDbAaO2tPvdcYZp8,Valentín Elizalde,En la nada,Lobo Domesticado,0,171426,False,0.751,0.612,10,-3.196,1,0.0361,0.261,2.48e-05,0.359,0.942,116.016,4,r-n-b
57iDDD9N9tTWe75x6qhStw,The Verve,Urban Hymns (Remastered 2016),Bitter Sweet Symphony,80,357266,False,0.356,0.917,9,-6.006,1,0.0479,0.0335,0.0,0.406,0.518,171.176,4,r-n-b
5VGBgPVFO3e0lWz4WHYntQ,Tungevaag;Raaban;Richard Smitt,All For Love,All For Love,59,180484,False,0.689,0.901,7,-1.431,1,0.0678,0.145,1.03e-05,0.459,0.651,125.115,4,r-n-b
4eI5BOrdNZxE8oHqLKUsNM,Ben E. King,Thanksgiving Party,Stand by Me,0,180055,False,0.65,0.307,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.604,118.087,4,r-n-b
6b0niK2zmoE9kZY5HkLGen,Tungevaag;Raaban;A7S,10's Dance Classics,Hey Baby,0,180490,False,0.694,0.888,11,-2.983,1,0.0723,0.0353,0.0,0.275,0.691,124.996,4,r-n-b
7jktxmkjQIRbiBzMmYv32E,Biquini Cavadão,1985/2007 Sucessos Regravados (Vol. 1),Tédio,52,200226,False,0.629,0.909,4,-6.125,0,0.0586,0.0129,0.000165,0.346,0.772,143.952,4,r-n-b
4VP37dqsrYmgYiAF7MO4i1,Chuck Berry,60s Christmas Party,You Never Can Tell - 1964 Single Version,0,163066,False,0.572,0.848,7,-10.054,1,0.125,0.739,4.67e-06,0.245,0.927,157.621,4,r-n-b
73bhxlCJIK9bwH0miqSxw9,Chuck Berry,On air 70's Hits,Route 66 - Stereo Remix,1,170173,False,0.755,0.642,10,-11.849,1,0.0566,0.564,0.000105,0.0443,0.969,79.768,4,r-n-b
5tf3V8LihD79bK9Tg8d841,Julio Preciado Y Su Banda Perla Del Pacifico,Como Este Loco,Como Este Loco,54,221666,False,0.486,0.627,5,-4.161,1,0.0397,0.496,9.59e-05,0.0872,0.871,173.956,4,r-n-b
4KlkkmZpxUkBFnmbAOQ9RQ,Chuck Berry,(60's) Sixties Collected Volume 2,You Never Can Tell - 1986 Stereo Remix,0,165226,False,0.588,0.682,7,-14.75,1,0.161,0.683,2.44e-05,0.274,0.889,157.189,4,r-n-b
43UwresvfvNPDl8BQruk4L,Chuck Berry,Christmas time but not Christmas songs 2022,You Never Can Tell - 1964 Single Version,0,163066,False,0.572,0.848,7,-10.054,1,0.125,0.739,4.67e-06,0.245,0.927,157.621,4,r-n-b
27sytaeEm6TDVMpdExyVfd,O Rappa,Só as Melhores do Pop Rock Brasileiro,A feira,0,239533,False,0.713,0.886,7,-7.75,1,0.0411,0.0012,7.68e-06,0.0496,0.9,97.983,4,r-n-b
3yTfCvdiC3N71rUTDMMMZx,Fidel Rueda,Carrete familiar,Aunque Te Duela,0,199040,False,0.816,0.645,5,-5.435,1,0.0402,0.517,0.0,0.0724,0.74,94.965,4,r-n-b
52gGYiO7QQtQMpvF8OBHDV,Lulu Santos,Só as Melhores do Pop Rock Brasileiro,Um certo alguém,0,213573,False,0.684,0.708,9,-11.404,1,0.0299,0.513,2.19e-06,0.088,0.84,134.685,4,r-n-b
4MmDaMzOyCDEMCGkl55hva,Lulu Santos,Só as Melhores do Pop Rock Brasileiro,Tudo azul,0,218066,False,0.565,0.61,0,-13.236,1,0.0372,0.568,0.0,0.245,0.921,93.504,4,r-n-b
4tcoy9e3wbgGlXDXusZEra,The Chemical Brothers,Halloween Hits,Go,1,260696,True,0.751,0.897,1,-3.602,1,0.0468,0.00957,2.72e-05,0.329,0.483,119.97,4,r-n-b
4oMVO2Ykko5M6cU6yCAkNt,Edwin Luna y La Trakalosa de Monterrey,Me Hiciste un Borracho,Me Hiciste un Borracho,50,199764,False,0.547,0.577,3,-1.172,1,0.037,0.49,0.0,0.0699,0.776,169.853,4,r-n-b
6q7UC4HeG6alZZUG2TI7fd,The Chemical Brothers,Helloween Party,Go,0,260696,True,0.751,0.897,1,-3.602,1,0.0468,0.00957,2.72e-05,0.329,0.483,119.97,4,r-n-b
6UBSmORaOAviaRrMEZRNH9,Charlie Brown Jr.,Acústico (Ao Vivo),"O Que É Da Casa, É Da Casa / Papo Reto (Prazer É Sexo O Resto É Negocio) - Ao Vivo",49,272000,False,0.437,0.978,6,-5.107,1,0.0852,0.0104,0.000352,0.468,0.58,100.54,4,r-n-b
00tVVn9y5Ar2mmfiN0Bjmq,Frankie Valli & The Four Seasons,Jazzy Christmas Vibes,The Little Drummer Boy,0,138866,False,0.613,0.278,10,-13.709,1,0.0288,0.633,0.0,0.0848,0.55,74.311,4,r-n-b
2EjxmOw1V5MZ40S7rCiHeP,Julio Preciado Y Su Banda Perla Del Pacifico,Tesoros De Coleccion - -Victor Cordero A Traves De Sus Mas Bellas Canciones Y Sus Mejores Interpretes,Dos Hojas Sin Rumbo,51,184693,False,0.782,0.39,8,-10.786,1,0.041,0.369,0.00031,0.0635,0.977,120.059,4,r-n-b
6Kt6Lnwhmw13qeD345A84E,Corinne Bailey Rae,OO's Music Grandi Successi,Put Your Records On,0,215413,False,0.736,0.506,9,-7.857,1,0.0344,0.182,3.57e-06,0.134,0.563,96.083,4,r-n-b
7sm6y1cWTWjX3ke2WMQRAs,Edwin Luna y La Trakalosa de Monterrey,Doble Vida,Doble Vida,52,194293,False,0.757,0.707,3,-3.158,1,0.0352,0.475,0.0,0.0754,0.858,127.954,4,r-n-b
6gmuILX9ZEUWVmUaPcJrpR,Projota,Rap x siempre,Oh Meu Deus,0,181528,False,0.727,0.796,0,-4.224,1,0.0445,0.00149,0.000221,0.468,0.422,149.966,4,r-n-b
7hiUBUSyIepRGWQbYrMvzw,Nathaniel Rateliff & The Night Sweats,Mega Hits Autumn/Fall 2022,Face Down In The Moment,0,279186,False,0.52,0.591,6,-3.225,1,0.0301,0.353,0.00412,0.102,0.359,151.089,4,r-n-b
3G7Y6YBp2OjIe8hez3HCoq,Nenhum De Nós,Histórias Reais Seres Imaginários,Amanhã ou Depois,50,203466,False,0.56,0.783,7,-5.695,1,0.0249,0.136,1.18e-05,0.329,0.734,94.008,4,r-n-b
3Xomal5ygcaPbGUwVqVtEg,Frejat,Dose Dupla Frejat,Amor pra recomeçar,51,214626,False,0.564,0.856,7,-4.994,1,0.0363,0.215,0.0,0.337,0.726,120.528,4,r-n-b
3Ob98mJElVwt9PwhuFqtIP,Raul Seixas,Bis - Raul Seixas,Cowboy Fora Da Lei,50,215426,False,0.43,0.744,7,-7.924,1,0.0707,0.0491,0.0,0.295,0.812,172.522,4,r-n-b
0JuXDQ85bBXnjekwRpE4D4,Kid Abelha,Meio Desligado (Acústico),Por que não eu? - Acústico,50,205533,False,0.617,0.446,4,-11.506,1,0.0265,0.622,0.000309,0.14,0.294,133.272,4,r-n-b
3Xx8DDgvddsYPnxTH2LXsd,Fresno,Redenção,Desde Quando Você Se Foi,50,216226,False,0.575,0.902,6,-3.092,1,0.0321,0.077,0.0,0.359,0.601,130.024,4,r-n-b
2yLypKwqWWKUJ23QmZhbdi,Corinne Bailey Rae,A Merry Modern Christmas,This Christmas,0,202853,False,0.538,0.391,0,-9.031,1,0.0256,0.898,0.00558,0.17,0.398,88.562,4,r-n-b
69O3Bdh6vBYY3cN3BwTH2Y,Joan Sebastian,"Tambora, Vol. 2",La Prietita Que Yo Quiero,52,169691,False,0.806,0.366,7,-8.779,1,0.0833,0.432,0.0,0.13,0.983,113.583,4,r-n-b
4RaRa1BcDpF3THZhcgOPDS,El Bebeto,Para entrar en calor,Lo Más Interesante,0,226360,False,0.715,0.601,3,-3.413,1,0.0327,0.538,5.01e-06,0.167,0.796,134.929,4,r-n-b
5dva7BVCxokQMBpa6c3iBi,Titãs,Só as Melhores do Pop Rock Brasileiro,Família,0,249866,False,0.558,0.683,7,-6.061,1,0.0807,0.0248,7.85e-05,0.062,0.624,79.508,4,r-n-b
6vmVxm1RRAKfc7MPVUWy3z,Nathaniel Rateliff & The Night Sweats;Julie Davis,Alternative Christmas 2022,Baby It's Cold Outside,0,196649,False,0.569,0.419,0,-9.725,1,0.0318,0.831,0.0,0.108,0.45,97.918,4,r-n-b
1wyzGqooLn3uYe9ejz2VOi,Titãs,Só as Melhores do Pop Rock Brasileiro,Domingo,0,253666,False,0.617,0.771,7,-8.601,1,0.0328,0.00832,0.000115,0.301,0.881,140.211,4,r-n-b
2kbTb1Unb8QdXAoajQLHOp,Jorge Ben Jor,Ressaquinha,Alcohol,0,355440,False,0.736,0.704,11,-9.654,0,0.0398,0.278,0.0,0.0966,0.96,97.378,4,r-n-b
6X9rlFcbOE0SsrarJ8PFMQ,Legião Urbana,Acústico (Ao Vivo Em São Paulo / 1999),O Teatro Dos Vampiros - Ao Vivo Em São Paulo / 1999,51,336733,False,0.543,0.358,7,-8.927,1,0.151,0.546,0.0,0.226,0.441,110.457,4,r-n-b
6I1xKOKLWzxIuauemavcz3,Titãs,Ressaquinha,Não vou me adaptar,0,221733,False,0.536,0.399,10,-7.579,1,0.0319,0.307,0.000327,0.105,0.476,81.371,4,r-n-b
5FTkJggemdWf4Kr6CyWJv1,Kid Abelha,Ressaquinha,"Na rua, na chuva, na fazenda (Casinha de sapé)",0,224373,False,0.754,0.495,0,-10.966,1,0.0322,0.106,0.00316,0.0685,0.807,140.244,4,r-n-b
2QfiRTz5Yc8DdShCxG1tB2,Chuck Berry,Berry Is On Top,Johnny B. Goode,76,161560,False,0.534,0.803,10,-9.129,1,0.0743,0.741,6.07e-05,0.307,0.969,167.983,4,r-n-b
48i055G1OT5KxGGftwFxWy,Roy Orbison,"Oh, Pretty Woman","Oh, Pretty Woman",73,178933,False,0.619,0.603,9,-9.481,1,0.0342,0.712,0.0,0.0721,0.958,127.433,4,r-n-b
14IzkK3IZfcIMWnriKclKo,Los Hermanos,Bloco Do Eu Sozinho,A Flor,49,207040,False,0.54,0.71,8,-9.179,0,0.0325,0.0856,0.00426,0.0578,0.403,134.719,4,r-n-b
5uDxxT5hBxtOj7qTR0WCoB,Rita Lee;Zélia Duncan,Rita Lee 3001,Pagu,49,234666,False,0.691,0.749,2,-4.486,1,0.0378,0.176,0.0,0.518,0.48,129.623,4,r-n-b
1jdAzKbRRrIQ3fpodftKfj,Legião Urbana,Mais Do Mesmo,Geração Coca-Cola,48,141400,False,0.574,0.89,6,-5.789,0,0.041,0.082,0.0,0.0741,0.83,97.9,4,r-n-b
0ganZjtkMwkoRvYQk7te7h,Maneva,Mundo Novo,Tão Simples,48,142131,False,0.768,0.52,0,-7.375,0,0.0994,0.0912,1.26e-06,0.435,0.776,140.109,4,r-n-b
6Q4RJGUzVQym5RL5iq6627,Maneva,Mundo Novo,Outro Alguém,49,154431,False,0.687,0.675,7,-7.093,1,0.0578,0.337,6.64e-06,0.357,0.682,149.996,4,r-n-b
6iGnVMtuISrHb0SQyGe3YA,Charlie Brown Jr.,De 1997 A 2007,Tudo Que Ela Gosta De Escutar,49,174262,False,0.852,0.621,5,-3.843,0,0.0483,0.126,1.43e-05,0.038,0.896,115.374,4,r-n-b
0F6ajDDUlAepkLFIyBLS0W,Valentín Elizalde,Las Bandas Románticas,Aunque Te Enamores,50,234453,False,0.6,0.389,0,-7.982,1,0.0327,0.564,0.0,0.0846,0.811,150.309,4,r-n-b
2hHIB7iJW9Pj7sDNqZ2S3g,Valentín Elizalde,17 Exitos en Honor a Mi Padre,La Suavecita,49,195000,False,0.697,0.501,3,-9.477,0,0.0817,0.677,0.000621,0.0529,0.792,113.66,4,r-n-b
4N8rEj0nz6oVhyv3aggHfP,Tihuana,Ilegal,Pula,49,182106,False,0.78,0.937,9,-4.108,1,0.147,0.0319,0.0,0.102,0.935,137.156,4,r-n-b
41jxXLrYhNsogBNYKHWLih,Maneva,Mundo Novo,Promete,49,180398,False,0.776,0.407,4,-8.282,1,0.0649,0.644,0.0,0.148,0.749,122.889,4,r-n-b
4OIRWMwEHR6oCU7g1QgK0n,Robert Palmer;Eric 'ET' Thorngren,Fiesta temática 80s,Addicted To Love,0,359706,False,0.669,0.81,2,-6.854,1,0.0341,0.408,8.58e-06,0.0614,0.966,111.58,4,r-n-b
2Pn03PIZpWIt34wML20qst,Cheap Trick,Christmas Rock 2022,Christmas Christmas,0,136480,False,0.331,0.942,9,-3.968,1,0.141,0.00228,0.00524,0.0974,0.143,180.372,4,r-n-b
1PsqGUXy4eFdOKOmafn2ea,The Avett Brothers,Chill Christmas Dinner,Winter In My Heart,0,294960,False,0.409,0.198,9,-10.832,1,0.0293,0.751,0.000712,0.082,0.14,132.782,4,r-n-b
1tnZipedfyuRJlxkW8o5za,Robert Palmer,80's,Simply Irresistible,0,254293,False,0.646,0.934,9,-6.955,1,0.0531,0.129,1.03e-05,0.0443,0.698,142.616,4,r-n-b
6LRi5d43sx0SSwXvbdABKU,La Original Banda El Limón de Salvador Lizárraga,En la nada,Que Me Digan Loco,0,223346,False,0.626,0.723,10,-1.882,1,0.028,0.629,8.01e-06,0.0546,0.562,144.003,4,r-n-b
6vXQ12lw0BOY8ZAwT80wJy,The Avett Brothers,sadsadchristmas,Winter In My Heart,0,294960,False,0.409,0.198,9,-10.832,1,0.0293,0.751,0.000712,0.082,0.14,132.782,4,r-n-b
4qEJ335QcS2azvUJPgHG7S,The Avett Brothers,Calm Christmas,Winter In My Heart,0,294960,False,0.409,0.198,9,-10.832,1,0.0293,0.751,0.000712,0.082,0.14,132.782,4,r-n-b
41tMIgwIR0Ye3ivO6GMr5q,The Avett Brothers,Acoustic Christmas Campfire,Winter In My Heart,0,294960,False,0.409,0.198,9,-10.832,1,0.0293,0.751,0.000712,0.082,0.14,132.782,4,r-n-b
6rmTI4qrd6b2iJddcCJy3A,The Avett Brothers,Christmas Vibes But Not Christmas Songs,Winter In My Heart,0,294960,False,0.409,0.198,9,-10.832,1,0.0293,0.751,0.000712,0.082,0.14,132.782,4,r-n-b
1modDYKBVY7mi6wo3vd6P4,Joan Sebastian,Joan Sebastian Con Tambora,Aunque Ya Tengas Marido,50,158241,False,0.731,0.328,0,-7.947,1,0.069,0.816,0.0,0.085,0.929,103.228,4,r-n-b
3YNuIpKlMbdi47VdQmOEq2,Maneva,Tempo de Paz,Não Vá Dizer Que Não,48,224156,False,0.52,0.571,5,-8.423,0,0.0333,0.692,2.01e-06,0.17,0.399,96.081,4,r-n-b
2TwM6FmWDMSBDdKYOsWKdy,Bobby Day,The Rockin' Adventures of Bobby Day,Rockin' Robin,47,156293,False,0.549,0.686,7,-10.313,1,0.136,0.291,0.0,0.201,0.926,172.601,4,r-n-b
4IM0eSvgcbFwuwMx0iYOUu,Paul Anka;Odia Coates,Best 70s Rock Tunes,I Don't Like To Sleep Alone,0,198826,False,0.471,0.557,10,-9.696,1,0.0277,0.413,7.61e-06,0.267,0.26,127.164,4,r-n-b
0snqXhYtZExuEtkdehmzhe,Paul Anka;Odia Coates,Best 70s Rock Tunes,I Don't Like To Sleep Alone,0,198826,False,0.471,0.557,10,-9.696,1,0.0277,0.413,7.61e-06,0.267,0.26,127.164,4,r-n-b
7MoPVyB6vUWwzGoo2EMGD4,Paul Anka;Odia Coates,Best 70s Rock Tunes,I Don't Like To Sleep Alone,0,198826,False,0.471,0.557,10,-9.696,1,0.0277,0.413,7.61e-06,0.267,0.26,127.164,4,r-n-b
596C0Jf31sDqGQSgs9Dcfq,Paul Anka;Odia Coates,Sweet Home Alabama,I Don't Like To Sleep Alone,0,198826,False,0.471,0.557,10,-9.696,1,0.0277,0.413,7.61e-06,0.267,0.26,127.164,4,r-n-b
17TL9yOtBcUaq4dwq4WBa8,Valentín Elizalde,Ebrio de Amor,Esta Cobardia,48,149465,False,0.544,0.649,1,-5.225,1,0.0548,0.706,1.9e-06,0.272,0.845,137.746,4,r-n-b
1XjrpDJARnUJtL1wRUQMbI,Glen Campbell,Fiesta temática 60s,Christmas Is For Children,0,199200,False,0.32,0.288,7,-13.439,1,0.0291,0.363,0.00561,0.0943,0.181,77.762,4,r-n-b
28RUIwtdKUNoMVlg4DzsgV,Fidel Rueda,Tengo Ganas,Me Llamas,48,257038,False,0.773,0.413,8,-5.931,1,0.049,0.344,6.57e-05,0.0659,0.88,98.749,4,r-n-b
11UF6aLWbnCaWM0V7CezX9,Glen Campbell,(60's) Sixties Collected Volume 2,Gentle On My Mind - Remastered 2001,0,178626,False,0.597,0.415,3,-13.799,1,0.0323,0.189,0.0,0.122,0.826,108.987,4,r-n-b
6LUNGq8PjLgalGTddriqij,Maneva,Mundo Novo,Respostas,48,147598,False,0.786,0.525,11,-7.373,1,0.13,0.14,0.0,0.199,0.686,130.077,4,r-n-b
18Lb0yf7HlgETLgfaBG6eV,Lulu Santos,Assim Caminha A Humanidade,Assim Caminha a Humanidade,48,208693,False,0.753,0.755,2,-9.196,1,0.029,0.0547,0.00459,0.0518,0.949,138.518,4,r-n-b
0EVhfRiVBGjrIUFyW0Aaut,Maneva,Tudo Vira Reggae II (Ao Vivo),Apelido Carinhoso / Cigana - Ao Vivo,48,381045,False,0.765,0.534,2,-6.867,1,0.101,0.258,4.82e-06,0.102,0.512,143.865,4,r-n-b
5LnKmt8Gc9vrqeFdliF3vM,The Platters,Xmas Classics 2022,Christmas Time,0,124013,False,0.299,0.377,0,-7.425,1,0.0283,0.859,0.0,0.116,0.378,69.272,4,r-n-b
3Ma7En4uWNtzGAhXHVfmCY,The Platters,A Very 60s Christmas,"Rudolph, The Red Nosed Reindeer",0,112960,False,0.576,0.682,3,-4.212,1,0.0369,0.726,0.0,0.236,0.919,145.274,4,r-n-b
4IMY53WTwPCK0RiXcpzAXb,The Platters,Classic Christmas Music 2022,Christmas Time,0,124013,False,0.299,0.377,0,-7.425,1,0.0283,0.859,0.0,0.116,0.378,69.272,4,r-n-b
769Fq73HiVK9qfOQKKvpLB,Pulp,Fiesta temática 90s,Sorted For E's & Wizz,0,217666,False,0.507,0.9,0,-5.513,1,0.0635,0.226,0.0,0.377,0.536,94.466,4,r-n-b
7jkfwumh6cQYFsIsqPJ7ps,The Platters,A Very 60s Christmas,Winter Wonderland,0,133133,False,0.648,0.463,3,-7.572,1,0.032,0.806,0.0,0.396,0.744,102.511,4,r-n-b
7oq30Ybi655pwJpXvU8LsE,The Platters,Desayuno en calma,All I Want For Christmas Is My Two Front Teeth,0,131973,False,0.693,0.338,0,-6.372,1,0.0345,0.752,0.0,0.355,0.583,79.443,4,r-n-b
3fOytJcDu5uW8OoXSFhBua,Legião Urbana,Legião Urbana 30 Anos,Baader-Meinhof Blues,47,207533,False,0.253,0.831,9,-5.41,1,0.0456,0.012,6.62e-05,0.508,0.657,189.72,4,r-n-b
0kthROvKVawwpvLLJbDAtr,El Coyote Y Su Banda Tierra Santa,Se Tenia Que Decir Y Se Dijo,Se Tenia Que Decir Y Se Dijo,49,211341,False,0.564,0.485,8,-2.177,1,0.0404,0.52,0.0,0.0468,0.921,82.376,4,r-n-b
1RNJP2UR28cOToXUnWB8N9,The Platters,Xmas Classics 2022,All I Want For Christmas Is My Two Front Teeth,0,131973,False,0.693,0.338,0,-6.372,1,0.0345,0.752,0.0,0.355,0.583,79.443,4,r-n-b
5I8DslpztOwOpwERbGGDTC,Camisa de Vênus,Batalhões de Estranhos,Eu Não Matei Joana d'Arc,47,225533,False,0.399,0.75,2,-11.185,1,0.118,0.00481,0.000483,0.0748,0.745,197.679,4,r-n-b
4d3ORkKEIDZF9MOV2erLAq,The Platters,Classic Christmas 2022,All I Want For Christmas Is My Two Front Teeth,0,131973,False,0.693,0.338,0,-6.372,1,0.0345,0.752,0.0,0.355,0.583,79.443,4,r-n-b
40L8OVaEpyF7KTRWTNvJGY,The Platters,Classic Christmas Music 2022,"Rudolph, The Red Nosed Reindeer",0,112960,False,0.576,0.682,3,-4.212,1,0.0369,0.726,0.0,0.236,0.919,145.274,4,r-n-b
1PYCOTJ2g3WJkFsgLlzIEW,Mariano Barba,De Parranda Con Mariano Barba,El Mono de Alambre - Versión Original,48,185133,True,0.807,0.714,8,-5.272,1,0.0502,0.512,0.0,0.0638,0.966,108.834,4,r-n-b
0vttfYDZ6uLi6kStSxkTrB,El Coyote Y Su Banda Tierra Santa,El Amo,El Federal De Caminos,49,146733,False,0.671,0.467,0,-7.025,1,0.0402,0.655,0.0,0.306,0.98,107.794,4,r-n-b
6BK1Z6VNYJjJ1wfwU8wdCr,Legião Urbana,Legião Urbana,A Dança,48,242000,False,0.759,0.389,11,-13.917,0,0.0648,0.00171,0.00175,0.1,0.68,136.059,4,r-n-b
69RBhbgVjnfVzzUvFokYRC,Banda Autentica de Jerez,La Autentica de Jerez Zacatecas - 15 Exitos,24 Horas del Dia,48,172920,False,0.698,0.443,3,-9.526,1,0.0459,0.391,0.0,0.086,0.931,136.803,4,r-n-b
2laJdkltxYwwCJanm7yBnn,Raimundos;Érica Martins,Só as Melhores do Pop Rock Brasileiro,A mais pedida,0,233733,False,0.538,0.825,0,-4.021,1,0.0478,0.0105,1.43e-05,0.0693,0.467,125.056,4,r-n-b
395WRTyNwMGx80cDXqg6vM,Lil Tjay;Jay Critch,True 2 Myself,Ruthless (feat. Jay Critch),65,244573,True,0.521,0.592,9,-9.801,1,0.134,0.0489,0.0,0.267,0.356,129.754,4,r-n-b
1OfHes9WQdGQSIgNwrqIAw,Tungevaag,Young Summer,Young Summer,55,156729,False,0.642,0.907,2,-3.26,0,0.0507,0.00768,6.43e-05,0.0696,0.357,107.06,4,r-n-b
7cq2nIdClANqlwH4okuYm3,UM44K;Luan Otten,Melhor pensar,Melhor pensar,47,205345,False,0.665,0.431,8,-7.119,1,0.0306,0.416,0.0,0.174,0.698,149.935,4,r-n-b
0PCGfA36HrVPmsBZJ57zOU,Wet Wet Wet,Picture This (20th Anniversary Edition),"Love Is All Around - From ""Four Weddings And A Funeral""",72,246240,False,0.523,0.689,10,-6.58,1,0.027,0.228,0.0,0.109,0.547,84.09,4,r-n-b
2vGfjY0JLLiBiEFq7zgQjB,Buddy Holly;The Crickets,Christmas time but not Christmas songs 2022,Everyday,0,128466,False,0.731,0.255,3,-11.732,1,0.0375,0.485,0.0,0.09,0.564,135.346,4,r-n-b
3Er9Htk9n0ueYRa0o4yIhv,7 Minutoz,Rap Do Asta: Eu Vou Ser O Rei Mago (Nerd Hits),Rap Do Asta: Eu Vou Ser O Rei Mago (Nerd Hits),47,200758,False,0.7,0.76,7,-6.366,0,0.0508,0.582,3.12e-05,0.161,0.691,109.939,4,r-n-b
74o1pFywinH2eEPxbbaLqc,Lulu Santos,O Último Romântico 2,Lá vem o sol,47,178066,False,0.583,0.463,7,-11.85,1,0.0287,0.939,7.08e-05,0.0641,0.413,132.349,4,r-n-b
5c3hK5u7Ffexubtjh02PJW,"El Mimoso Luis Antonio López;Luis Angel ""El Flaco""",Cruz De Madera,Cruz De Madera,48,175466,False,0.623,0.391,10,-8.548,1,0.0701,0.0932,0.0,0.388,0.93,131.599,4,r-n-b
1QVnc9HLOMlAD4KDxNzzOH,Maneva,Mundo Novo,Cores Do Universo,47,131198,False,0.689,0.719,9,-6.096,0,0.136,0.382,0.0,0.213,0.674,130.0,4,r-n-b
3eUOVnvVw9ntGUqJmHKF1J,Os Paralamas Do Sucesso,Nove Luas,Lourinha Bombril,47,158933,False,0.615,0.907,7,-9.234,1,0.042,0.0194,5.59e-05,0.279,0.8,168.459,4,r-n-b
22QdpwlY4mNXPhl2j9RfgD,Maneva,Tô De Pé (Acústico),Tô De Pé - Acústico,47,169472,False,0.877,0.628,9,-7.541,0,0.0669,0.504,0.0,0.282,0.793,106.087,4,r-n-b
72ZGT5dwrp7lZ40ums6dHi,Cynthia Luz;Projota,Não é Só Isso,Como Deus Quiser,47,181373,True,0.753,0.656,0,-5.863,0,0.0759,0.655,0.0,0.099,0.819,91.022,4,r-n-b
3hNyVKzZ1c26umuL3K5WEX,Titãs,As Grandes Décadas Da Música Popular Brasileira,Enquanto Houver Sol,47,183093,False,0.665,0.596,4,-3.896,1,0.0267,0.149,4.84e-05,0.327,0.207,115.265,4,r-n-b
2mNw979gQkL6Z6mCxgCect,Maneva,Mundo Novo,Vida Eu Gosto De Você,47,181765,False,0.658,0.477,4,-8.903,1,0.153,0.569,0.0,0.257,0.456,138.559,4,r-n-b
2anDnmAKIauJ4of6K1BoGx,Biquini Cavadão,1985/2007 Sucessos Regravados (Vol. 2),Janaína,47,218613,False,0.578,0.88,9,-5.113,1,0.0496,0.108,2.9e-06,0.114,0.719,175.983,4,r-n-b
7m62E9JAXqUwJeQz4WjLzv,Julio Preciado Y Su Banda Perla Del Pacifico,16 Bandazos de Oro,El Disgusto,48,187946,False,0.776,0.504,8,-7.193,1,0.0385,0.727,0.000474,0.167,0.963,115.803,4,r-n-b
6BO1F7s14ZehAecywx99G6,Jota Quest,Saideira Acústico Sessions,Todas as Janelas,46,267333,False,0.582,0.561,9,-7.068,1,0.0293,0.0687,2.13e-05,0.0829,0.412,82.969,4,r-n-b
4R6mLViW3BcHPhwfXQMVXQ,Banda Rancho Viejo De Julio Aramburo La Bandononona,Desde Que Tu Apareciste,Desde Que Tu Apareciste - Sencillo,48,186572,False,0.763,0.477,0,-5.82,1,0.0312,0.542,0.0,0.108,0.789,120.014,4,r-n-b
2KWCHX9hCadTNbUhLWvDDq,Maneva;MC Hariel,Caleidoscópico,Banco De Areia,47,174106,False,0.607,0.704,8,-6.567,1,0.0488,0.101,0.0,0.3,0.897,162.944,4,r-n-b
2KKYlJFyJ8Ozxj7FABxKEg,Joan Sebastian,Más Allá Del Sol,La Medecina,47,160853,False,0.678,0.616,2,-6.723,1,0.0441,0.752,0.000231,0.047,0.689,105.831,4,r-n-b
4iFECwt9g4TzMpX304uqWy,The Drifters,R'n'B Studying,She Never Talked to Me That Way,0,153973,False,0.386,0.384,10,-12.716,1,0.0426,0.679,0.0,0.116,0.791,146.387,4,r-n-b
7l9cCg3EBqVfBikbc21Kb0,The Drifters,Christmas Only: The Timeless Classic Collection,White Christmas,0,158413,False,0.555,0.213,8,-9.262,1,0.0449,0.939,5.33e-05,0.113,0.498,125.126,4,r-n-b
2OEmtRXH5FL5foKlwoIZYU,The Drifters,Christmas Time,White Christmas,0,158533,False,0.578,0.182,8,-10.424,1,0.0444,0.825,5e-06,0.144,0.477,127.363,4,r-n-b
5SQIEHNedYoJqOAB9x2DDF,The Drifters,Merry Christmas,White Christmas,0,158533,False,0.578,0.182,8,-10.424,1,0.0444,0.825,5e-06,0.144,0.477,127.363,4,r-n-b
1OPoUUFSLgXXsFcjP1SRIS,The Drifters,Perfect Christmas Hits,White Christmas,0,158533,False,0.578,0.182,8,-10.424,1,0.0444,0.825,5e-06,0.144,0.477,127.363,4,r-n-b
1qtOncyVGwrltAsTWFuW6m,The Drifters,Holly Jolly Christmas,White Christmas,0,158533,False,0.578,0.182,8,-10.424,1,0.0444,0.825,5e-06,0.144,0.477,127.363,4,r-n-b
3SqWXTR40ETna3e4EHYTHq,The Drifters,Christmas Music - Holiday Hits,White Christmas,0,158533,False,0.578,0.182,8,-10.424,1,0.0444,0.825,5e-06,0.144,0.477,127.363,4,r-n-b
